,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_good,poi_bad,poi_hash,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags
7208,2237,34,,0,5241,Újszász,Füredi út,27,,POINT (47.294112 20.072917),"Füredi Út 27/2,",,,,,,,,,,,,,,,,86-261,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,['not_in_water'],"['street_is_not_around', 'street_metaphone_is_not_around']",,2020-12-13 09:42:18.164869+00:00,,,47.294112,20.072917,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7209,2253,34,,2215,5300,Karcag,Püspökladányi út,91,,POINT (47.308523 20.937346),Püspökladányi Út 91.,,,,,,,,,,,,,,,,86-13,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,47.308523,20.937346,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7210,2252,34,,2219,5310,Kisújszállás,Deák utca,87/A,,POINT (47.219829786823 20.739097863451),Deák U. 87/A.,,,,,,,,,,,,,,,,86-14,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,['not_in_water'],"['street_is_not_around', 'street_metaphone_is_not_around']",,2020-12-13 09:42:18.164869+00:00,,,47.219829786823,20.739097863451,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7211,2250,34,,2221,5321,Kunmadaras,Semmelweis Ignác utca,3,,POINT (47.428945 20.793748),Semmelweis Ignác u. 3.,,,,,,,,,,,,,,,,86-262,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,47.428945,20.793748,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7212,2239,34,,2226,5340,Kunhegyes,Béke utca,2-4,,POINT (47.368026705909 20.632002851231),Béke U. 2-4.,,,,,,,,,,,,,,,,86-198,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,47.368026705909,20.632002851231,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7213,2240,34,,2229,5350,Tiszafüred,Húszöles út,16,,POINT (47.621110291087 20.748249869881),Húszöles Út 16.,,,,,,,,,,,,,,,,86-143,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,47.621110291087,20.748249869881,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7214,2243,34,,2236,5400,Mezőtúr,Földvári út,17-19,,POINT (47.002690045188 20.614448576862),Földvári U. 17-19.,,,,,,,,,,,,,,,,86-101,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,47.002690045188,20.614448576862,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7215,2234,34,,2241,5420,Túrkeve,Széchenyi utca,54,,POINT (47.10386392145626 20.74130009844799),Széchenyi utca 54.,,,,,,,,,,,,,,,,86-269,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,47.10386392145626,20.741300098447994,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7216,2247,34,,2243,5430,Tiszaföldvár,Mártírok út,1,,POINT (46.980213385735 20.25570915596),Mártírok Út 1.,,,,,,,,,,,,,,,,86-78,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,46.980213385735,20.25570915596,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7217,2242,34,,2246,5440,Kunszentmárton,Kossuth Lajos út,1,,POINT (46.841646663576 20.287581875498),Kossuth Lajos U. 1. ,,,,,,,,,,,,,,,,86-125,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,46.841646663576,20.287581875498,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7218,2326,34,,2261,5500,Gyomaendrőd,Pásztor János utca,42,,POINT (46.933856186464 20.817281621113),Pásztor János U. 42.,,,,,,,,,,,,,,,,86-82,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,46.933856186464,20.817281621113,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7219,2320,34,,2267,5520,Szeghalom,Széchenyi utca,39,,POINT (47.015339369946 21.167634591073),Széchenyi U. 39.   ,,,,,,,,,,,,,,,,86-168,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,47.015339369946,21.167634591073,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7220,2328,34,,2278,5540,Szarvas,Szabadság út,55,,POINT (46.859356056356 20.55855706226),Szabadság U. 55.,,,,,,,,,,,,,,,,86-59,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,46.859356056356,20.55855706226,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7221,2324,34,,2286,5600,Békéscsaba,Berényi út,14,,POINT (46.6858014695 21.089200960213),Berényi Út 14. ,,,,,,,,,,,,,,,,86-122,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,46.6858014695,21.089200960213,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7222,2330,34,,2286,5600,Békéscsaba,Temető sor,1,,POINT (46.669045816685 21.084750039787),Temető Sor 1/1,,,,,,,,,,,,,,,,86-18,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,46.669045816685,21.084750039787,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7223,2323,34,,2301,5630,Békés,Kossuth Lajos utca,19,,POINT (46.772512658126 21.127171863103),Kossuth Lajos U. 19.,,,,,,,,,,,,,,,,86-132,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,46.772512658126,21.127171863103,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7224,2329,34,,2306,5650,Mezőberény,Békési út,40,,POINT (46.818942761476 21.03334700657),Békési Út 40.,,,,,,,,,,,,,,,,86-45,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,46.818942761476,21.03334700657,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
