,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags
2662,1127,36,,2559,6729,Szeged,Szabadkai utca,7,,POINT (46.244308 20.121335),Szabadkai u. 7.,/barkacsaruhaz/szeged-szabadkai-ut/,,,,,,,,,,,,,,,027,+36 80 212 223,uzenet@obi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:22.195211+00:00,,,46.244308,20.121335,36,OBI,doityourself,"{'payment:mastercard_electronic': 'yes', 'operator': 'OBI Hungary Retail Kft.', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'operator:addr': '1097 Budapest, Könyves Kálmán körút 12-14', 'payment:mastercard': 'yes', 'brand:wikipedia': 'en:Obi (store)', 'ref:vatin': 'HU13136062', 'wheelchair': 'yes', 'payment:visa': 'yes', 'air_conditioning': 'yes', 'shop': 'doityourself', 'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'OBI', 'brand:wikidata': 'Q300518', 'ref:vatin:hu': '13136062-2-44', 'payment:visa_electron': 'yes'}",https://www.obi.hu,huobidiy,obi,,False,False,2000.0,200.0,15.0,,,,,2021-11-20 13:13:50.575023,
2663,1131,36,,2687,7100,Szekszárd,Tartsay Vilmos utca,,,POINT (46.337972 18.708879),Tartsay Vilmos u.,/barkacsaruhaz/szekszard/,,,,,,,,,,,,,,,029,+36 80 212 223,uzenet@obi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:22.195211+00:00,,,46.337972,18.708879,36,OBI,doityourself,"{'payment:mastercard_electronic': 'yes', 'operator': 'OBI Hungary Retail Kft.', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'operator:addr': '1097 Budapest, Könyves Kálmán körút 12-14', 'payment:mastercard': 'yes', 'brand:wikipedia': 'en:Obi (store)', 'ref:vatin': 'HU13136062', 'wheelchair': 'yes', 'payment:visa': 'yes', 'air_conditioning': 'yes', 'shop': 'doityourself', 'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'OBI', 'brand:wikidata': 'Q300518', 'ref:vatin:hu': '13136062-2-44', 'payment:visa_electron': 'yes'}",https://www.obi.hu,huobidiy,obi,,False,False,2000.0,200.0,15.0,,,,,2021-11-20 13:13:50.575023,
2664,1091,36,,2840,7400,Kaposvár,,,,POINT (46.358502 17.781618),Dr. Kaposváry Gy. 2.,/barkacsaruhaz/kaposvar/,,,,,,,,,,,,,,,012,+36 80 212 223,uzenet@obi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:22.195211+00:00,,,46.358502,17.781618,36,OBI,doityourself,"{'payment:mastercard_electronic': 'yes', 'operator': 'OBI Hungary Retail Kft.', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'operator:addr': '1097 Budapest, Könyves Kálmán körút 12-14', 'payment:mastercard': 'yes', 'brand:wikipedia': 'en:Obi (store)', 'ref:vatin': 'HU13136062', 'wheelchair': 'yes', 'payment:visa': 'yes', 'air_conditioning': 'yes', 'shop': 'doityourself', 'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'OBI', 'brand:wikidata': 'Q300518', 'ref:vatin:hu': '13136062-2-44', 'payment:visa_electron': 'yes'}",https://www.obi.hu,huobidiy,obi,,False,False,2000.0,200.0,15.0,,,,,2021-11-20 13:13:50.575023,
2665,1157,36,,3265,8000,Székesfehérvár,Budai út,41,,POINT (47.190966 18.42433),Budai út 41,/barkacsaruhaz/szekesfehervar/,,,,,,,,,,,,,,,038,+36 80 212 223,uzenet@obi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:22.195211+00:00,,,47.190966,18.42433,36,OBI,doityourself,"{'payment:mastercard_electronic': 'yes', 'operator': 'OBI Hungary Retail Kft.', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'operator:addr': '1097 Budapest, Könyves Kálmán körút 12-14', 'payment:mastercard': 'yes', 'brand:wikipedia': 'en:Obi (store)', 'ref:vatin': 'HU13136062', 'wheelchair': 'yes', 'payment:visa': 'yes', 'air_conditioning': 'yes', 'shop': 'doityourself', 'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'OBI', 'brand:wikidata': 'Q300518', 'ref:vatin:hu': '13136062-2-44', 'payment:visa_electron': 'yes'}",https://www.obi.hu,huobidiy,obi,,False,False,2000.0,200.0,15.0,,,,,2021-11-20 13:13:50.575023,
2666,1099,36,,3367,8200,Veszprém,Külsö Kádártai út,1,,POINT (47.101492 17.935201),Külsö Kádártai út 1.,/barkacsaruhaz/veszprem/,,,,,,,,,,,,,,,015,+36 80 212 223,uzenet@obi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:22.195211+00:00,,,47.101492,17.935201,36,OBI,doityourself,"{'payment:mastercard_electronic': 'yes', 'operator': 'OBI Hungary Retail Kft.', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'operator:addr': '1097 Budapest, Könyves Kálmán körút 12-14', 'payment:mastercard': 'yes', 'brand:wikipedia': 'en:Obi (store)', 'ref:vatin': 'HU13136062', 'wheelchair': 'yes', 'payment:visa': 'yes', 'air_conditioning': 'yes', 'shop': 'doityourself', 'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'OBI', 'brand:wikidata': 'Q300518', 'ref:vatin:hu': '13136062-2-44', 'payment:visa_electron': 'yes'}",https://www.obi.hu,huobidiy,obi,,False,False,2000.0,200.0,15.0,,,,,2021-11-20 13:13:50.575023,
2667,1135,36,,3492,8360,Keszthely,Frech Miklós utca,4,,POINT (46.772955 17.264372),Frech Miklós u. 4.,/barkacsaruhaz/keszthely/,,,,,,,,,,,,,,,031,+36 80 212 223,uzenet@obi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:22.195211+00:00,,,46.772955,17.264372,36,OBI,doityourself,"{'payment:mastercard_electronic': 'yes', 'operator': 'OBI Hungary Retail Kft.', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'operator:addr': '1097 Budapest, Könyves Kálmán körút 12-14', 'payment:mastercard': 'yes', 'brand:wikipedia': 'en:Obi (store)', 'ref:vatin': 'HU13136062', 'wheelchair': 'yes', 'payment:visa': 'yes', 'air_conditioning': 'yes', 'shop': 'doityourself', 'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'OBI', 'brand:wikidata': 'Q300518', 'ref:vatin:hu': '13136062-2-44', 'payment:visa_electron': 'yes'}",https://www.obi.hu,huobidiy,obi,,False,False,2000.0,200.0,15.0,,,,,2021-11-20 13:13:50.575023,
2668,1068,36,,3652,8600,Siófok,Vak Bottyán utca,36,,POINT (46.892003 18.060726),Vak Bottyán u 36.,/barkacsaruhaz/siofok/,,,,,,,,,,,,,,,004,+36 80 212 223,uzenet@obi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:22.195211+00:00,,,46.892003,18.060726,36,OBI,doityourself,"{'payment:mastercard_electronic': 'yes', 'operator': 'OBI Hungary Retail Kft.', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'operator:addr': '1097 Budapest, Könyves Kálmán körút 12-14', 'payment:mastercard': 'yes', 'brand:wikipedia': 'en:Obi (store)', 'ref:vatin': 'HU13136062', 'wheelchair': 'yes', 'payment:visa': 'yes', 'air_conditioning': 'yes', 'shop': 'doityourself', 'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'OBI', 'brand:wikidata': 'Q300518', 'ref:vatin:hu': '13136062-2-44', 'payment:visa_electron': 'yes'}",https://www.obi.hu,huobidiy,obi,,False,False,2000.0,200.0,15.0,,,,,2021-11-20 13:13:50.575023,
2669,1115,36,,3830,8800,Nagykanizsa,Récsei utca,30,,POINT (46.465165 17.016362),Récsei utca 30.,/barkacsaruhaz/nagykanizsa/,,,,,,,,,,,,,,,020,+36 80 212 223,uzenet@obi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:22.195211+00:00,,,46.465165,17.016362,36,OBI,doityourself,"{'payment:mastercard_electronic': 'yes', 'operator': 'OBI Hungary Retail Kft.', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'operator:addr': '1097 Budapest, Könyves Kálmán körút 12-14', 'payment:mastercard': 'yes', 'brand:wikipedia': 'en:Obi (store)', 'ref:vatin': 'HU13136062', 'wheelchair': 'yes', 'payment:visa': 'yes', 'air_conditioning': 'yes', 'shop': 'doityourself', 'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'OBI', 'brand:wikidata': 'Q300518', 'ref:vatin:hu': '13136062-2-44', 'payment:visa_electron': 'yes'}",https://www.obi.hu,huobidiy,obi,,False,False,2000.0,200.0,15.0,,,,,2021-11-20 13:13:50.575023,
2670,1145,36,,4052,9023,Győr,Fehérvári utca,3,,POINT (47.686959 17.648626),Fehérvári u. 3.,/barkacsaruhaz/gyor/,,,,,,,,,,,,,,,034,+36 80 212 223,uzenet@obi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:22.195211+00:00,,,47.686959,17.648626,36,OBI,doityourself,"{'payment:mastercard_electronic': 'yes', 'operator': 'OBI Hungary Retail Kft.', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'operator:addr': '1097 Budapest, Könyves Kálmán körút 12-14', 'payment:mastercard': 'yes', 'brand:wikipedia': 'en:Obi (store)', 'ref:vatin': 'HU13136062', 'wheelchair': 'yes', 'payment:visa': 'yes', 'air_conditioning': 'yes', 'shop': 'doityourself', 'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'OBI', 'brand:wikidata': 'Q300518', 'ref:vatin:hu': '13136062-2-44', 'payment:visa_electron': 'yes'}",https://www.obi.hu,huobidiy,obi,,False,False,2000.0,200.0,15.0,,,,,2021-11-20 13:13:50.575023,
2671,1121,36,,4223,9400,Sopron,Határdomb út,3,,POINT (47.672384 16.61469),Határdomb út 3.,/barkacsaruhaz/sopron/,,,,,,,,,,,,,,,022,+36 80 212 223,uzenet@obi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-20 12:25:22.195211+00:00,,,47.672384,16.61469,36,OBI,doityourself,"{'payment:mastercard_electronic': 'yes', 'operator': 'OBI Hungary Retail Kft.', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'operator:addr': '1097 Budapest, Könyves Kálmán körút 12-14', 'payment:mastercard': 'yes', 'brand:wikipedia': 'en:Obi (store)', 'ref:vatin': 'HU13136062', 'wheelchair': 'yes', 'payment:visa': 'yes', 'air_conditioning': 'yes', 'shop': 'doityourself', 'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'OBI', 'brand:wikidata': 'Q300518', 'ref:vatin:hu': '13136062-2-44', 'payment:visa_electron': 'yes'}",https://www.obi.hu,huobidiy,obi,,False,False,2000.0,200.0,15.0,,,,,2021-11-20 13:13:50.575023,
