,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_ref,poi_phone,poi_email,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_hash,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,osm_id,node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes
5133,5274,20,,2341,5900,Orosháza,Győry Vilmos tér,2,,POINT (46.559179 20.670499),Győry Vilmos tér 2.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,19:00:00,19:00:00,19:00:00,19:00:00,19:00:00,14:00:00,,,2018-06-25 10:09:58.974918+00:00,,,46.559179,20.670499,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,5346384771,True,1,0,2018-01-18T07:2009Z,"{'name': 'Rossmann', 'shop': 'chemist'}",
5134,5275,20,,1416,3600,Ózd,Vasvár út,54,,POINT (48.21922 20.279771),Vasvár út 54.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,13:00:00,,,2018-06-25 10:09:58.974918+00:00,,,48.21922,20.279771,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,,,,,,,
5135,5276,20,,3587,8500,Pápa,Kossuth Lajos utca,13,,POINT (47.329285 17.466463),Kossuth L. u 13.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,19:00:00,19:00:00,19:00:00,19:00:00,19:00:00,16:00:00,,,2018-06-25 10:09:58.974918+00:00,,,47.329285,17.466463,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,3543320815,True,4,0,2017-08-05T13:2331Z,"{'phone': '+36 29 889 800', 'wheelchair': 'yes', 'operator': 'Rossman', 'name': 'Rossmann', 'addr:postcode': '8500', 'opening_hours': 'Mo-Fr 08:00-19:00; Sa 08:00-17:00', 'website': 'http://www.rossmann.hu/', 'addr:housenumber': '13', 'addr:city': 'Pápa', 'shop': 'chemist', 'source': 'local knowledge, website', 'addr:street': 'Kossuth Lajos utca'}",
5136,5277,20,,1107,3060,Pásztó,Fő út,73,,POINT (47.918954 19.698148),Fő út 73.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,14:00:00,,,2018-06-25 10:09:58.974918+00:00,,,47.918954,19.698148,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,,,,,,,
5137,5278,20,,2962,7622,Pécs,Rákóczi út,50,,POINT (46.073031 18.229164),Rákóczi út 50.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,19:00:00,19:00:00,19:00:00,19:00:00,19:00:00,15:00:00,,,2018-06-25 10:09:58.974918+00:00,,,46.073031,18.229164,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,3440860202,True,3,0,2017-09-27T07:2247Z,"{'name': 'Rossmann drogéria', 'url': 'http://turistautak.hu/poi.php?id=15479', 'description': 'Az országos Rossmann drogériahálózat egyik pécsi boltja a Bajcsy-Zsilinszky út és a Rákóczi út kereszteződésében.', 'source': 'local knowledge', 'shop': 'chemist'}",
5138,5279,20,,977,2721,Pilis,Rákóczi utca,19,,POINT (47.284488 19.54464),Rákóczi u. 19.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,13:00:00,,,2018-06-25 10:09:58.974918+00:00,,,47.284488,19.54464,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,,,,,,,
5139,5280,20,,1530,3770,Sajószentpéter,Kossuth út,222,,POINT (48.219983 20.705821),Kossuth út 222.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,14:00:00,,,2018-06-25 10:09:58.974918+00:00,,,48.219983,20.705821,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,306027276,False,2,0,2015-01-06T08:1456Z,"{'addr:housenumber': '220', 'building': 'yes', 'addr:city': 'Sajószentpéter', 'name': 'Rossmann', 'shop': 'chemist', 'addr:postcode': '3770', 'addr:street': 'Kossuth Lajos út'}","[3107931300, 3107931306, 3107931307, 3107931301, 3107931300]"
5140,5281,20,,1130,3100,Salgótarján,Rákóczi út,18,,POINT (48.105919 19.809085),Rákóczi út 18.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,14:00:00,,,2018-06-25 10:09:58.974918+00:00,,,48.105919,19.809085,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,3687048194,True,3,0,2017-12-16T01:3807Z,"{'wheelchair': 'yes', 'name': 'DM', 'shop': 'chemist'}",
5141,5282,20,,2619,7000,Sárbogárd,Ady Endre utca,119,,POINT (46.885594 18.620167),Ady E. u. 119.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,13:00:00,,,2018-06-25 10:09:58.974918+00:00,,,46.885594,18.620167,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,,,,,,,
5142,5283,20,,4296,9600,Sárvár,Batthyány utca,38,,POINT (47.252638 16.931226),Batthyány u. 38.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,13:00:00,,,2018-06-25 10:09:58.974918+00:00,,,47.252638,16.931226,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,1806426769,True,4,0,2015-11-28T19:0108Z,"{'wheelchair': 'yes', 'name': 'Rossmann', 'shop': 'chemist'}",
5143,5284,20,,3107,7800,Siklós,Felszabadulás utca,29,,POINT (45.854117 18.297685),Felszabadulás u. 29.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,13:00:00,,,2018-06-25 10:09:58.974918+00:00,,,45.854117,18.297685,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,,,,,,,
5144,5285,20,,3641,8600,Siófok,Fő út,174-176,,POINT (46.906045 18.053043),Fő út 174-176.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,19:00:00,19:00:00,19:00:00,19:00:00,19:00:00,14:00:00,,,2018-06-25 10:09:58.974918+00:00,,,46.906045,18.053043,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,,,,,,,
5145,5286,20,,4212,9400,Sopron,Kodály tér,16,,POINT (47.690776 16.576482),Kodály tér 16.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,19:00:00,19:00:00,19:00:00,19:00:00,19:00:00,16:00:00,,,2018-06-25 10:09:58.974918+00:00,,,47.690776,16.576482,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,3056222701,True,1,0,2014-09-02T19:4753Z,"{'addr:housenumber': '16', 'opening_hours': 'Mo-Fr 08:00-19:00;Sa 08:00-14:00', 'shop': 'chemist', 'addr:city': 'Sopron', 'name': 'Rossmann', 'addr:postcode': '9400', 'addr:street': 'Kodály Zoltán tér'}",
5146,5287,20,,3454,8330,Sümeg,Kossuth Lajos utca,3,,POINT (46.977964 17.281796),Kossuth Lajos u. 3.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,14:00:00,,,2018-06-25 10:09:58.974918+00:00,,,46.977964,17.281796,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,,,,,,,
5147,5288,20,,3654,8622,Szántód,Május 1. utca,10,,POINT (46.861648 17.903396),Május 1. u. 10.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,18:00:00,,2018-06-25 10:09:58.974918+00:00,,,46.861648,17.903396,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,,,,,,,
5148,5289,20,,823,2440,Százhalombatta,Damjanich utca,16,,POINT (47.318077 18.909189),Damjanich u. 16.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,14:00:00,,,2018-06-25 10:09:58.974918+00:00,,,47.318077,18.909189,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,2089385707,True,2,0,2015-11-20T21:3614Z,"{'wheelchair': 'yes', 'name': 'Rossmann', 'shop': 'chemist'}",
5149,5290,20,,1172,3170,Szécsény,Rákóczi út,91,,POINT (48.081584 19.520912),Rákóczi út 91.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,15:00:00,,,2018-06-25 10:09:58.974918+00:00,,,48.081584,19.520912,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,,,,,,,
5150,5292,20,,3256,8000,Székesfehérvár,Palotai út,1,,POINT (47.19004 18.406682),Palotai út 1.,,,,,False,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,09:00:00,10:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,18:00:00,,2018-06-25 10:09:58.974918+00:00,,,47.19004,18.406682,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,,,,,,,
5151,5293,20,,2678,7100,Szekszárd,Széchenyi út,1-7,,POINT (46.351533 18.701946),Széchenyi út 1-7.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,19:00:00,19:00:00,19:00:00,19:00:00,19:00:00,14:00:00,,,2018-06-25 10:09:58.974918+00:00,,,46.351533,18.701946,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,3462181511,True,2,0,2015-11-21T20:4518Z,"{'source:date': '2011-11-24', 'url': 'http://turistautak.hu/poi.php?id=129572', 'shop': 'chemist', 'wheelchair': 'yes', 'name': 'Rossmann', 'source': 'turistautak.hu'}",
5152,5294,20,,590,2000,Szentendre,Dózsa György út,20,,POINT (47.650778 19.071118),Dózsa György út 20.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,16:00:00,,,2018-06-25 10:09:58.974918+00:00,,,47.650778,19.071118,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,,,,,,,
5153,5295,20,,2504,6600,Szentes,Kossuth út,11-13,,POINT (46.651486 20.260533),Kossuth út 11-13.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,19:00:00,19:00:00,19:00:00,19:00:00,19:00:00,14:00:00,,,2018-06-25 10:09:58.974918+00:00,,,46.651486,20.260533,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,3212962690,True,3,0,2017-05-10T16:0204Z,"{'website': 'http://www.rossmann.hu/', 'operator': 'Rossmann Magyarország Kft.', 'addr:housenumber': '11-13', 'opening_hours': 'Mo-Fr 08:00-19:00; Sa 08:00-14:00; PH off', 'shop': 'chemist', 'addr:city': 'Szentes', 'name': 'Rossmann', 'level': '0', 'addr:street': 'Kossuth Lajos utca', 'addr:postcode': '6600'}",
5154,5296,20,,1647,3900,Szerencs,Rákóczi utca,118,,POINT (48.159761 21.208234),Rákóczi u. 118.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,14:00:00,,,2018-06-25 10:09:58.974918+00:00,,,48.159761,21.208234,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,,,,,,,
5155,5297,20,,758,2310,Szigetszentmiklós,Lordok Háza üzletház,,,POINT (47.332137 19.003309),Lordok Háza Üzletház,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,19:00:00,19:00:00,19:00:00,19:00:00,19:00:00,15:00:00,,,2018-06-25 10:09:58.974918+00:00,,,47.332137,19.003309,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,,,,,,,
5156,5298,20,,3175,7900,Szigetvár,József A. utca,4,,POINT (46.047495 17.799901),József A. u. 4.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,13:00:00,,,2018-06-25 10:09:58.974918+00:00,,,46.047495,17.799901,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,,,,,,,
5157,5299,20,,2138,5000,Szolnok,Boldog Sándor István körút,13,,POINT (47.176952 20.194703),Boldog Sándor István krt. 13,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,19:00:00,19:00:00,19:00:00,19:00:00,19:00:00,14:00:00,,,2018-06-25 10:09:58.974918+00:00,,,47.176952,20.194703,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,4566712990,True,4,0,2017-08-05T11:2503Z,"{'wheelchair': 'yes', 'name': 'Rossmann', 'toilets:wheelchair': 'no', 'shop': 'chemist'}",
5158,5300,20,,4342,9700,Szombathely,Fő tér,23,,POINT (47.231297 16.622913),Fő tér 23.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,19:00:00,19:00:00,19:00:00,19:00:00,19:00:00,15:00:00,,,2018-06-25 10:09:58.974918+00:00,,,47.231297,16.622913,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,3177333065,True,4,0,2016-12-30T13:4008Z,"{'addr:housenumber': '22', 'opening_hours': 'Mo-Fr 08:00-19:00; Sa 08:00-15:00', 'shop': 'chemist', 'addr:city': 'Szombathely', 'wheelchair': 'yes', 'name': 'Rossmann', 'addr:postcode': '9700', 'addr:street': 'Fő tér'}",
5159,5301,20,,606,2022,Tahitótfalu,Szentendrei út,5-15,,POINT (47.751331 19.078293),Szentendrei út 5-15.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,19:00:00,19:00:00,19:00:00,19:00:00,19:00:00,16:00:00,,,2018-06-25 10:09:58.974918+00:00,,,47.751331,19.078293,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,285803230,False,7,0,2017-09-12T08:0505Z,"{'addr:housenumber': '5-15', 'building': 'yes', 'addr:city': 'Tahitótfalu', 'wheelchair': 'yes', 'name': 'Rossmann', 'shop': 'chemist', 'addr:postcode': '2022', 'addr:street': 'Szentendrei út'}","[2894324326, 2894324325, 5002210267, 4991216212, 4991093995, 2894324328, 2894324326]"
5160,5302,20,,3433,8300,Tapolca,Deák Ferenc utca,2-4,,POINT (46.882556 17.439465),Deák Ferenc u. 2-4.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,14:00:00,,,2018-06-25 10:09:58.974918+00:00,,,46.882556,17.439465,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,4008274660,True,2,0,2016-04-07T05:2715Z,"{'name': 'DM', 'shop': 'chemist'}",
5161,5303,20,,1043,2890,Tata,Ady Endre út,3,,POINT (47.651231 18.324779),Ady E. út 3.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,19:00:00,19:00:00,19:00:00,19:00:00,19:00:00,14:00:00,,,2018-06-25 10:09:58.974918+00:00,,,47.651231,18.324779,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,,,,,,,
5162,5304,20,,1001,2800,Tatabánya,Fő tér,10,,POINT (47.584767 18.397651),Fő tér 10.,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,19:00:00,19:00:00,19:00:00,19:00:00,19:00:00,15:00:00,,,2018-06-25 10:09:58.974918+00:00,,,47.584767,18.397651,20,Rossmann,chemist,"{'shop': 'chemist', 'operator': 'Rossmann Magyarország Kft.', 'brand':'Rossmann', 'facebook':'https://www.facebook.com/Rossmann.hu', 'youtube': 'https://www.youtube.com/channel/UCmUCPmvMLL3IaXRBtx7-J7Q', 'instagram':'https://www.instagram.com/rossmann_hu/', 'payment:cash': 'yes', 'payment:debit_cards': 'yes'}",https://www.rossmann.hu,hurossmche,,,,,,,
