,pa_id,poi_common_id,poi_name,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_additional_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_lat,poi_lon,poi_created,poi_updated,poi_deleted,pc_id,poi_common_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,export_poi_name,do_not_export_addr_tags,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,additional_ref_name,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes,poi_distance,poi_new
50773,5274,25,,,596,2013,Pomáz,Fáy András utca,51,,POINT (47.64748 19.02718),2013 Pomáz Fáy András utca 51,,,,,,,,,,,,,,,,,,,pomaz.ot@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.64766095,19.027120291639324,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,345339140,OSM_object_type.way,4,0,2019-07-20 10:18:36.000000,"{'addr:city': 'Pomáz', 'addr:housenumber': '51', 'addr:postcode': '2013', 'addr:street': 'Fáy András utca', 'amenity': 'fire_station', 'building': 'yes', 'contact:phone': '+36 26 325 123', 'contact:website': 'http://www.tuzoltosag-pomaz.hu', 'name': 'Pomázi Önkéntes Tűzoltóság'}","[3520336476, 3520336477, 6633093239, 3520336474, 3520336478, 3520336476]",1.1837518,False
50805,2949,25,,,2383,6050,Lajosmizse,Mizsei út,5,,POINT (47.02668 19.56525),6050 Lajosmizse Mizsei utca 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.02668,19.56525,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 03:19:25.545826,,,,True
50806,2964,25,,,2385,6060,Tiszakécske,Ady Endre utca,66,,POINT (46.93714 20.08244),"6060 Tiszakécske, Ady Endre utca 66.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.9364924,20.0819713,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,3944652546,OSM_object_type.node,1,0,2016-01-13 18:46:42.000000,"{'amenity': 'fire_station', 'name': 'Tűzoltóság'}",,80.32297621,False
50807,2959,25,,,2397,6080,Szabadszállás,Kálvin tér,6,,POINT (46.87412 19.22265),"6080 Szabadszállás, Kálvin tér 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.87412,19.22265,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 03:19:25.545826,,,,True
50808,2944,25,,,2402,6090,Kunszentmiklós,Szent Flórián utca,2,,POINT (47.0281 19.11947),6090 Kunszentmiklós Szent Flórián utca 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0281,19.11947,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 03:19:25.545826,,,,True
50809,2954,25,,,2432,6230,Soltvadkert,Arany János utca,2,,POINT (46.58121 19.39023),6230 Soltvadkert Arany János utca 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.58121,19.39023,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 03:19:25.545826,,,,True
50810,2939,25,,,2435,6237,Kecel,Vasút utca,56,,POINT (46.53351 19.24951),"6237 Kecel, Vasút u. 56.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.53351,19.24951,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 03:19:25.545826,,,,True
50811,2929,25,,,2479,6430,Bácsalmás,Szent János utca,3,,POINT (46.12542 19.33556),6430 Bácsalmás Szent János utca 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.12542,19.33556,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 03:19:25.545826,,,,True
50812,2931,25,,,2481,6440,Jánoshalma,Kölcsey Ferenc utca,1,,POINT (46.29986 19.32712),"6440 Jánoshalma, Kölcsey utca 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.29986,19.32712,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 03:19:25.545826,,,,True
50813,5758,25,,,2671,7090,Tamási,Dózsa György utca,96,,POINT (46.6416 18.28455),7090 Tamási Dózsa György út 96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6416,18.28455,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 03:19:25.545826,,,,True
50814,5756,25,,,2687,7130,Tolna,Bajcsy-Zsilinszky utca,11,,POINT (46.42486 18.78925),7130 Tolna Bajcsy-Zsilinszky utca 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.42486,18.78925,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 03:19:25.545826,,,,True
50815,5760,25,,,2694,7140,Bátaszék,Hunyadi utca,46,,POINT (46.19137 18.7211),7140 Bátaszék Hunyadi utca 46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1920429,18.7209133,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,4367442400,OSM_object_type.node,1,0,2016-08-26 07:56:21.000000,"{'addr:city': 'Bátaszék', 'addr:housenumber': '46', 'addr:postcode': '7140', 'addr:street': 'Hunyadi János utca', 'amenity': 'fire_station', 'name': 'Bátaszéki Tűzoltóság'}",,76.19078981,False
50816,5607,25,,,0,7536,Kadarkút,Petőfi Sándor utca,6,,POINT (46.23073 17.61794),7536 Kadarkút Petőfi Sándor utca 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.2307502,17.6177872,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,3376376598,OSM_object_type.node,1,0,2015-02-28 12:56:23.000000,"{'amenity': 'fire_station', 'name': 'Tűzoltóság'}",,11.96605367,False
50817,3837,25,,,3287,8060,Mór,Vénhegy utca,1,,POINT (47.38024 18.20973),8060 Mór Vénhegyi utca 1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.380257,18.20978,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,3474939497,OSM_object_type.node,1,0,2015-04-24 12:22:35.000000,"{'amenity': 'fire_station', 'source': 'turistautak.hu', 'source:date': '2011-09-03', 'url': 'http://turistautak.hu/poi.php?id=56058'}",,4.21260842,False
50818,3842,25,,,3341,8154,Polgárdi,Kossuth utca,,,POINT (47.04867 18.30064),8154 Polgárdi Kossuth utca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.04867,18.30064,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 03:19:25.545826,,,,True
50819,5969,25,,,3380,8230,Balatonfüred,Levendula utca,2,,POINT (46.95611 17.87117),8230 Balatonfüred Levendula utca 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.95611,17.87117,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 03:19:25.545826,,,,True
50820,5965,25,,,3439,8300,Tapolca,Hősök tere,11,,POINT (46.88275 17.43475),8300 Tapolca Hősök tere 11,,,,,,,,,,,,,,,,,,,tuzoltosag@tapolca.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.882725449999995,17.43513957505103,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,170948254,OSM_object_type.way,3,0,2020-12-24 12:51:37.000000,"{'amenity': 'fire_station', 'building': 'yes', 'name': 'Tapolcai Önkormányzati Tűzoltó-parancsnokság', 'website': 'http://vmkatig.hu/'}","[1820560759, 1820560762, 1820560765, 1820560760, 1820560763, 1820560766, 1820560764, 1820560761, 1820560759]",15.78402975,False
50821,5963,25,,,3460,8330,Sümeg,Árpád utca,10,,POINT (46.97703 17.28104),8330 Sümeg Árpád utca 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.97693865,17.280941043310655,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,175753185,OSM_object_type.way,2,0,2022-11-23 15:24:22.000000,"{'amenity': 'fire_station', 'building': 'residential'}","[1863060333, 1863060374, 1863060376, 1863060343, 1863060349, 1863060375, 1863060333]",0.47912259,False
50822,5967,25,,,3517,8420,Zirc,Petőfi Sándor utca,6,,POINT (47.26145 17.87345),8420 Zirc Petőfi Sándor utca 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.26157025,17.87287322226838,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,225775636,OSM_object_type.way,3,0,2016-02-03 16:50:02.000000,"{'addr:city': 'Zirc', 'addr:housenumber': '6', 'addr:postcode': '8420', 'addr:street': 'Petőfi Sándor utca', 'amenity': 'fire_station', 'building': 'yes', 'name': 'Zirci Önkormányzati Tűzoltóság', 'phone': '+36 88 575 295', 'website': 'http://www.zirctuo.hu/'}","[2345304265, 2345304238, 2345304258, 2345304231, 2345304265]",36.83121196,False
50823,5597,25,,,3667,8630,Balatonboglár,Klapka György utca,9,,POINT (46.77504 17.65135),8630 Balatonboglár Klapka Gy. utca 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.77463235,17.6517371,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,515526575,OSM_object_type.way,4,0,2020-05-31 19:41:24.000000,"{'amenity': 'fire_station', 'building': 'yes', 'name': 'Balatonboglári Önkéntes Tűzoltóság', 'source': 'EUFAR Balaton ortofotó 2010'}","[5034393547, 6250011398, 5034393546, 5034393545, 5034393544, 5034393547]",47.14723326,False
50824,5610,25,,,3689,8660,Tab,Kossuth Lajos utca,148,,POINT (46.7282 18.02724),8660 Tab Kossuth Lajos utca 148a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7282,18.02724,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 03:19:25.545826,,,,True
50825,5600,25,,,3741,8719,Böhönye,Fő utca,26,,POINT (46.40682 17.39375),8719 Böhönye Fő utca 26,,,,,,,,,,,,,,,,,,+36 85 522 004;+36 85 322 210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.40682,17.39375,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 03:19:25.545826,,,,True
50826,6047,25,,,3816,8790,Zalaszentgrót,Batthyány Lajos utca,44,,POINT (46.94105 17.08056),8790 Zalaszentgrót Batthyány Lajos utca 44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.94105,17.08056,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 03:19:25.545826,,,,True
50827,5604,25,,,3842,8840,Csurgó,Baksay Sándor utca,6/B,,POINT (46.25333 17.09886),"8840 Csurgó (ÖTP), Baksay S. u. 6/B.",,,,,,,,,,,,,,,,,,+36 82 471 402,csurgo.ot@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.25333,17.09886,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 03:19:25.545826,,,,True
50828,5817,25,,,4267,9500,Celldömölk,Koptik Odó utca,8,,POINT (47.25623 17.14945),9500 Celldömölk Koptik Odo u. 8,,,,,,,,,,,,,,,,,,,celldomolk.otp@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.25623,17.14945,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 03:19:25.545826,,,,True
50829,5818,25,,,4329,9653,Répcelak,Gyári köz,4,,POINT (47.42286 17.0227),9653 Répcelak Gyár köz 4,,,,,,,,,,,,,,,,,,,repcelak.otp@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.42286,17.0227,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 03:19:25.545826,,,,True
50830,5819,25,,,4370,9730,Kőszeg,Kossuth Lajos utca,3,,POINT (47.38821 16.54337),9730 Kőszeg Kossuth Lajos utca 3,,,,,,,,,,,,,,,,,,,koszeg.otp@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.38821,16.54337,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 03:19:25.545826,,,,True
50831,5820,25,,,4377,9735,Csepreg,Deák Ferenc utca,2,,POINT (47.40094 16.70319),9735 Csepreg Deák Ferenc utca 2,,,,,,,,,,,,,,,,,,,csepreg.otp@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.40094,16.70319,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,,,,,2023-01-12 03:19:25.545826,,,,True
50832,5821,25,,,4435,9800,Vasvár,Alkotmány utca,8,,POINT (47.0517 16.7987),9800 Vasvár Alkotmány utca 8,,,,,,,,,,,,,,,,,,,vasvar.otp@katved.gov.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0520114,16.7986361,2023-01-11 16:07:24.214367+00:00,,,25,Önkormányzati Tűzoltó-parancsnokság,fire_station,"{'amenity': 'fire_station', 'fire_station:type': 'municipal'}",https://www.katasztrofavedelem.hu,hufireusta,(tűzoltó|önkormányzati),,True,False,True,False,2000.0,500.0,100.0,,3404446645,OSM_object_type.node,3,0,2021-04-25 15:42:52.000000,"{'amenity': 'fire_station', 'name': 'Tűzoltóság'}",,34.9629343,False
