,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,export_poi_name,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes,poi_distance,poi_new
5294,989,23,,1128,3100,Salgótarján,Fő tér,6,,POINT (48.10453 19.8089),Fő tér 6.,https://lny.io/mkb-web-k85,Akadálymentesen megközelíthető fiók és ATM; Telefonszám: (32) 521-200;,,,,,,,,,,,,,,1128,+36 32 521 200,k852@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-18 20:28:27.218690+00:00,,,48.10453,19.8089,23,MKB Bank,bank,"{'operator': 'MKB Bank Nyrt.', 'bic': 'MKKBHUHB', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'brand:wikipedia': 'hu:MKB Bank', 'ref:HU:company': '01 10 040952', 'amenity': 'bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,9853129334,OSM_object_type.node,1,0,2022-06-28 11:17:59,"{'addr:housenumber': '6', 'bic': 'MKKBHUHB', 'contact:phone': '+36 32 521 200', 'addr:postcode': '3100', 'addr:street': 'Fő tér', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'fixme': 'verify import', 'contact:website': 'https://lny.io/mkb-web-k85', 'ref:HU:company': '01 10 040952', 'name': 'MKB Bank', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'source:date': '2022-06-22', 'contact:email': 'k852@mkb.hu', 'addr:city': 'Salgótarján', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'amenity': 'bank', 'description': 'Akadálymentesen megközelíthető fiók és ATM; Telefonszám: (32) 521-200;', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off'}",,0,False
5295,1020,23,,1184,3200,Gyöngyös,Köztársaság tér,1,,POINT (47.78336 19.92514),Köztársaság tér 1.,https://lny.io/mkb-web-k77,Telefonszám: (37) 505-460,,,,,,,,,,,,,,1129,+36 37 505 460,k772@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-18 20:28:27.218690+00:00,,,47.7834106,19.9254124,23,MKB Bank,bank,"{'operator': 'MKB Bank Nyrt.', 'bic': 'MKKBHUHB', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'brand:wikipedia': 'hu:MKB Bank', 'ref:HU:company': '01 10 040952', 'amenity': 'bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,2061408870,OSM_object_type.node,4,0,2022-06-28 11:17:59,"{'addr:housenumber': '1', 'bic': 'MKKBHUHB', 'contact:phone': '+36 37 505 460', 'addr:postcode': '3200', 'addr:street': 'Köztársaság tér', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'contact:website': 'https://lny.io/mkb-web-k77', 'ref:HU:company': '01 10 040952', 'name': 'MKB Bank', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'source:date': '2022-06-22', 'contact:email': 'k772@mkb.hu', 'wheelchair': 'yes', 'addr:city': 'Gyöngyös', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'amenity': 'bank', 'description': 'Telefonszám: (37) 505-460', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off'}",,0,False
5296,1003,23,,1235,3300,Eger,Érsek utca,6,,POINT (47.90135 20.3754),Érsek u. 6.,https://lny.io/mkb-web-k76,Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám: (36) 514-100;,,,,,,,,,,,,,,1130,+36 36 514 100,k76@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-18 20:28:27.218690+00:00,,,47.90135,20.3754,23,MKB Bank,bank,"{'operator': 'MKB Bank Nyrt.', 'bic': 'MKKBHUHB', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'brand:wikipedia': 'hu:MKB Bank', 'ref:HU:company': '01 10 040952', 'amenity': 'bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,9853129333,OSM_object_type.node,1,0,2022-06-28 11:17:59,"{'addr:housenumber': '6', 'bic': 'MKKBHUHB', 'contact:phone': '+36 36 514 100', 'addr:postcode': '3300', 'addr:street': 'Érsek utca', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'fixme': 'verify import', 'contact:website': 'https://lny.io/mkb-web-k76', 'ref:HU:company': '01 10 040952', 'name': 'MKB Bank', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'source:date': '2022-06-22', 'contact:email': 'k76@mkb.hu', 'addr:city': 'Eger', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'amenity': 'bank', 'description': 'Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám: (36) 514-100;', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off'}",,0,False
5297,1005,23,,1360,3525,Miskolc,Szentpáli utca,2-6,,POINT (48.10488 20.78889),Szentpáli utca 2-6.,https://lny.io/mkb-web-miskolc,"Pláza, földszint, Búza tér felőli bejárat; Akadálymentesen megközelíthető fiók és ATM; Telefonszám:(46) 504-540;",,,,,,,,,,,,,,1131,+36 46 504 540,l70@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,09:00:00,09:00:00,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,17:00:00,17:00:00,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; Sa-Su 9:00-17:00; PH off,2022-09-18 20:28:27.218690+00:00,,,48.1062191,20.7893568,23,MKB Bank,bank,"{'operator': 'MKB Bank Nyrt.', 'bic': 'MKKBHUHB', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'brand:wikipedia': 'hu:MKB Bank', 'ref:HU:company': '01 10 040952', 'amenity': 'bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,4314958007,OSM_object_type.node,4,0,2022-06-28 11:17:59,"{'addr:housenumber': '2-6', 'level': '0', 'bic': 'MKKBHUHB', 'contact:phone': '+36 46 504 540', 'addr:postcode': '3525', 'addr:street': 'Szentpáli utca', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'contact:website': 'https://lny.io/mkb-web-miskolc', 'drive_through': 'no', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'source:date': '2022-06-22', 'contact:email': 'l70@mkb.hu', 'wheelchair': 'yes', 'addr:city': 'Miskolc', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; Sa-Su 9:00-17:00; PH off', 'amenity': 'bank', 'description': 'Pláza, földszint, Búza tér felőli bejárat; Akadálymentesen megközelíthető fiók és ATM; Telefonszám:(46) 504-540;', 'name': 'MKB Bank'}",,0,False
5298,1006,23,,1758,4024,Debrecen,Vár utca,6/C,,POINT (47.53253 21.62686),Vár u. 6/C.,https://lny.io/mkb-web-debrecen,Akadálymentesen megközelíthető fiók; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám: (52) 528-110;,,,,,,,,,,,,,,1134,+36 52 528 110,k652@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-18 20:28:27.218690+00:00,,,47.532262,21.626569,23,MKB Bank,bank,"{'operator': 'MKB Bank Nyrt.', 'bic': 'MKKBHUHB', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'brand:wikipedia': 'hu:MKB Bank', 'ref:HU:company': '01 10 040952', 'amenity': 'bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,3087971533,OSM_object_type.node,3,0,2022-06-29 13:44:33,"{'addr:housenumber': '6/C', 'bic': 'MKKBHUHB', 'contact:phone': '+36 52 528 110', 'addr:postcode': '4024', 'addr:street': 'Vár utca', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'contact:website': 'https://lny.io/mkb-web-debrecen', 'ref:HU:company': '01 10 040952', 'amenity': 'bank', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'source:date': '2022-06-22', 'contact:email': 'k652@mkb.hu', 'wheelchair': 'yes', 'addr:city': 'Debrecen', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'source': 'website', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off', 'description': 'Akadálymentesen megközelíthető fiók; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám: (52) 528-110;', 'name': 'MKB Bank'}",,0,False
5299,1014,23,,1922,4400,Nyíregyháza,Szarvas utca,11,,POINT (47.95201 21.7154),Szarvas u. 11.,https://lny.io/mkb-web-k72,A fiókban a Prémium szolgáltatás elérhető.; Telefonszám: (42) 597-610;,,,,,,,,,,,,,,1135,+36 42 597 610,k722@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-18 20:28:27.218690+00:00,,,47.951797,21.715450102686127,23,MKB Bank,bank,"{'operator': 'MKB Bank Nyrt.', 'bic': 'MKKBHUHB', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'brand:wikipedia': 'hu:MKB Bank', 'ref:HU:company': '01 10 040952', 'amenity': 'bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,305180154,OSM_object_type.way,7,0,2022-06-28 11:17:59,"{'addr:housenumber': '11', 'bic': 'MKKBHUHB', 'contact:phone': '+36 42 597 610', 'addr:postcode': '4400', 'addr:street': 'Szarvas utca', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'contact:website': 'https://lny.io/mkb-web-k72', 'ref:HU:company': '01 10 040952', 'operator:addr': '1056 Budapest, Váci u. 38.', 'name': 'MKB Bank', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'source:date': '2022-06-22', 'contact:email': 'k722@mkb.hu', 'addr:city': 'Nyíregyháza', 'operator': 'MKB Bank Nyrt.', 'building': 'yes', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'amenity': 'bank', 'description': 'A fiókban a Prémium szolgáltatás elérhető.; Telefonszám: (42) 597-610;', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off'}","[3097611787, 3097623136, 3097611781, 3097611782, 3097623137, 3145653368, 3145653365, 3097623138, 3097623139, 3097623140, 3097623141, 3097623142, 3097611787]",0,False
5300,1008,23,,2014,4600,Kisvárda,Szent László utca,51,,POINT (48.22249 22.07892),Szt. László u. 51.,https://lny.io/mkb-web-k82,Akadálymentesen megközelíthető fiók; Telefonszám: (45) 500-680;,,,,,,,,,,,,,,1136,+36 45 500 680,k822@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-18 20:28:27.218690+00:00,,,48.22249,22.07892,23,MKB Bank,bank,"{'operator': 'MKB Bank Nyrt.', 'bic': 'MKKBHUHB', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'brand:wikipedia': 'hu:MKB Bank', 'ref:HU:company': '01 10 040952', 'amenity': 'bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,9853129332,OSM_object_type.node,1,0,2022-06-28 11:17:59,"{'addr:housenumber': '51', 'bic': 'MKKBHUHB', 'contact:phone': '+36 45 500 680', 'addr:postcode': '4600', 'addr:street': 'Szent László utca', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'fixme': 'verify import', 'contact:website': 'https://lny.io/mkb-web-k82', 'ref:HU:company': '01 10 040952', 'name': 'MKB Bank', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'source:date': '2022-06-22', 'contact:email': 'k822@mkb.hu', 'addr:city': 'Kisvárda', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'amenity': 'bank', 'description': 'Akadálymentesen megközelíthető fiók; Telefonszám: (45) 500-680;', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off'}",,0,False
5301,998,23,,2142,5000,Szolnok,Baross utca,10-12,,POINT (47.17539 20.19302),Baross u. 10-12.,https://lny.io/mkb-web-k62,Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(56) 527-510;,,,,,,,,,,,,,,1137,+36 56 527 510,622@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-18 20:28:27.218690+00:00,,,47.1751095,20.1926053,23,MKB Bank,bank,"{'operator': 'MKB Bank Nyrt.', 'bic': 'MKKBHUHB', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'brand:wikipedia': 'hu:MKB Bank', 'ref:HU:company': '01 10 040952', 'amenity': 'bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,1129279060,OSM_object_type.node,3,0,2022-06-28 11:17:59,"{'addr:housenumber': '10-12', 'bic': 'MKKBHUHB', 'contact:phone': '+36 56 527 510', 'addr:postcode': '5000', 'addr:street': 'Baross utca', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'contact:website': 'https://lny.io/mkb-web-k62', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'source:date': '2022-06-22', 'contact:email': '622@mkb.hu', 'addr:city': 'Szolnok', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'name': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off', 'amenity': 'bank', 'description': 'Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(56) 527-510;', 'air_conditioning': 'yes'}",,0,False
5302,987,23,,2176,5100,Jászberény,Lehel vezér tér,16,,POINT (47.50274 19.91322),Lehel vezér tér 16.,https://lny.io/mkb-web-k80,Akadálymentesen megközelíthető fiók és ATM; Telefonszám:(57) 504-840;,,,,,,,,,,,,,,1143,+36 57 504 840,k802@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-18 20:28:27.218690+00:00,,,47.50274,19.91322,23,MKB Bank,bank,"{'operator': 'MKB Bank Nyrt.', 'bic': 'MKKBHUHB', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'brand:wikipedia': 'hu:MKB Bank', 'ref:HU:company': '01 10 040952', 'amenity': 'bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,9853129331,OSM_object_type.node,1,0,2022-06-28 11:17:59,"{'addr:housenumber': '16', 'bic': 'MKKBHUHB', 'contact:phone': '+36 57 504 840', 'addr:postcode': '5100', 'addr:street': 'Lehel vezér tér', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'fixme': 'verify import', 'contact:website': 'https://lny.io/mkb-web-k80', 'ref:HU:company': '01 10 040952', 'name': 'MKB Bank', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'source:date': '2022-06-22', 'contact:email': 'k802@mkb.hu', 'addr:city': 'Jászberény', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'amenity': 'bank', 'description': 'Akadálymentesen megközelíthető fiók és ATM; Telefonszám:(57) 504-840;', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off'}",,0,False
5303,1023,23,,2282,5600,Békéscsaba,Szabadság tér,2,,POINT (46.67968 21.09908),Szabadság tér 2.,https://lny.io/mkb-web-k95,Telefonszám: (66) 519-360,,,,,,,,,,,,,,1138,+36 66 519 360,k95@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-09-18 20:28:27.218690+00:00,,,46.67968,21.09908,23,MKB Bank,bank,"{'operator': 'MKB Bank Nyrt.', 'bic': 'MKKBHUHB', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'brand:wikidata': 'Q916185', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'brand:wikipedia': 'hu:MKB Bank', 'ref:HU:company': '01 10 040952', 'amenity': 'bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,True,300.0,100.0,40.0,9853129330,OSM_object_type.node,1,0,2022-06-28 11:17:59,"{'addr:housenumber': '2', 'bic': 'MKKBHUHB', 'contact:phone': '+36 66 519 360', 'addr:postcode': '5600', 'addr:street': 'Szabadság tér', 'brand:wikidata': 'Q916185', 'brand:wikipedia': 'hu:MKB Bank', 'fixme': 'verify import', 'contact:website': 'https://lny.io/mkb-web-k95', 'ref:HU:company': '01 10 040952', 'name': 'MKB Bank', 'ref:vatin': 'HU10011922', 'atm': 'yes', 'source:date': '2022-06-22', 'contact:email': 'k95@mkb.hu', 'addr:city': 'Békéscsaba', 'operator': 'MKB Bank Nyrt.', 'operator:addr': '1056 Budapest, Váci u. 38.', 'brand': 'MKB Bank', 'air_conditioning': 'yes', 'ref:vatin:hu': '10011922-4-44', 'amenity': 'bank', 'description': 'Telefonszám: (66) 519-360', 'opening_hours': 'Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off'}",,0,False
