,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags
5272,319,25,,2153,5000,Szolnok,Baross utca,10-12,,POINT (47.17539 20.19302),Baross u. 10-12.,https://lny.io/MKB-WEB-K62,Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(56) 527-510;,,,,,,,,,,,,,,1137,+36 56 527 510,622@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,47.17539,20.19302,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5273,296,25,,2187,5100,Jászberény,Lehel vezér tér,16,,POINT (47.50274 19.91322),Lehel vezér tér 16.,https://lny.io/MKB-WEB-K80,Akadálymentesen megközelíthető fiók és ATM; Telefonszám:(57) 504-840;,,,,,,,,,,,,,,1143,+36 57 504 840,K802@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,47.50274,19.91322,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5274,367,25,,2293,5600,Békéscsaba,Szabadság tér,2,,POINT (46.67968 21.09908),Szabadság tér 2.,https://lny.io/MKB-WEB-K95,Telefonszám: (66) 519-360,,,,,,,,,,,,,,1138,+36 66 519 360,K95@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,46.67968,21.09908,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5275,249,25,,2372,6000,Kecskemét,Katona József tér,1,,POINT (46.90624 19.69418),Katona  József  tér 1.,https://lny.io/MKB-WEB-KECSKEMET,Akadálymentesen megközelíthető ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám: (76) 504-050;,,,,,,,,,,,,,,1140,+36 76 504 050,K712@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,46.90624,19.69418,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5276,260,25,,2478,6400,Kiskunhalas,Kossuth utca,3,,POINT (46.4289 19.48051),Kossuth u. 3.,https://lny.io/MKB-WEB-K81,Akadálymentesen megközelíthető fiók; Telefonszám: (77) 520-620;,,,,,,,,,,,,,,1141,+36 77 520 620,K81@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,46.4289,19.48051,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5277,366,25,,2506,6500,Baja,Bartók Béla utca,10,,POINT (46.17898 18.9519),Bartók Béla u. 10.,https://lny.io/MKB-WEB-K94,Telefonszám: (79) 521 330,,,,,,,,,,,,,,1197,+36 79 521 330,K94@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,46.17898,18.9519,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5278,327,25,,2557,6720,Szeged,Kölcsey utca,8,,POINT (46.25163 20.1461),Kölcsey u. 8.,https://lny.io/MKB-WEB-SZEGED,Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(62) 592-010;,,,,,,,,,,,,,,1144,+36 62 592 010,K632@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,46.25163,20.1461,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5279,343,25,,2607,6800,Hódmezővásárhely,Kossuth tér,2,,POINT (46.41426 20.31637),Kossuth tér 2.,https://lny.io/MKB-WEB-K79,A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(62) 530-900;,,,,,,,,,,,,,,1145,+36 62 530 900,K792@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,46.41426,20.31637,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5280,279,25,,2650,7030,Paks,Dózsa György út,75,,POINT (46.62405 18.8583),Dózsa Gy. út 75.,https://lny.io/MKB-WEB-L86,Akadálymentesen megközelíthető fiók és ATM; Telefonszám: (75) 519-660;,,,,,,,,,,,,,,1179,+36 75 519 660,L86_aut@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,46.62405,18.8583,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5281,302,25,,2693,7100,Szekszárd,Garay tér,8,,POINT (46.34877 18.70104),Garay tér 8.,https://lny.io/MKB-WEB-K86,Akadálymentesen megközelíthető fiók és ATM; Telefonszám:(74) 505-860;,,,,,,,,,,,,,,1146,+36 74 505 860,K862@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,46.34877,18.70104,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5282,321,25,,2846,7400,Kaposvár,Széchenyi tér,7,,POINT (46.35777 17.79461),Széchenyi tér 7.,https://lny.io/MKB-WEB-K75,Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(82) 527-940;,,,,,,,,,,,,,,1147,+36 82 527 940,K752@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,46.35777,17.79461,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5283,331,25,,2977,7622,Pécs,Bajcsy-Zsilinszky utca,11,,POINT (46.07195 18.23179),Bajcsy-Zsilinszky utca 11.,https://lny.io/MKB-WEB-K60,"Árkád Pécs,; Bejárat a Nagy Lajos király útja felőli is.; Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám: (72) 522-240;",,,,,,,,,,,,,,1148,+36 72 522 240,K602@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,09:00:00,09:00:00,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,17:00:00,17:00:00,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; Sa-Su 9:00-17:00; PH off,2022-04-26 09:37:47.893734+00:00,,,46.07195,18.23179,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5284,323,25,,3271,8000,Székesfehérvár,Zichy liget,12,,POINT (47.1981 18.4082),Zichy liget 12.,https://lny.io/MKB-WEB-SZEKESFEHERVAR,Akadálymentesen megközelíthető fiók és ATM; A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(22) 515-260;,,,,,,,,,,,,,,1149,+36 22 515 260,K692@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,47.1981,18.4082,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5285,347,25,,3374,8200,Veszprém,Óváros tér,3,,POINT (47.09421 17.90632),Óváros tér 3.,https://lny.io/MKB-WEB-VESZPR,A fiókban a Prémium szolgáltatás elérhető.; Telefonszám:(88) 576-300;,,,,,,,,,,,,,,1150,+36 88 576 300,K662@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,47.09421,17.90632,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5286,289,25,,3549,8440,Herend,Kossuth Lajos utca,140,,POINT (47.1318 17.75444),Kossuth Lajos u. 140.,https://lny.io/MKB-WEB-HEREND,; Lakossági ingatlanfedezetű hiteleket nem forgalmaz: nem tájékoztat és nem értékesít.; Akadálymentesen megközelíthető fiók és ATM; Telefonszám:(88) 513-610;,,,,,,,,,,,,,,1152,+36 88 513 610,K662@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,47.1318,17.75444,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5287,268,25,,3659,8600,Siófok,Sió utca,2,,POINT (46.90524 18.04888),Sió u. 2.,https://lny.io/MKB-WEB-L60,Akadálymentesen megközelíthető fiók; Telefonszám:(84) 538-150;,,,,,,,,,,,,,,1153,+36 84 538 150,L60@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,46.90524,18.04888,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5288,255,25,,3837,8800,Nagykanizsa,Erzsébet tér,8,,POINT (46.45665 16.98767),Erzsébet tér 8.,https://lny.io/MKB-WEB-K68,Akadálymentesen megközelíthető fiók; Telefonszám:(93) 509-650;,,,,,,,,,,,,,,1154,+36 93 509 650,K682@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,46.45665,16.98767,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
5289,299,25,,3907,8900,Zalaegerszeg,Kossuth utca,22,,POINT (46.84107 16.84602),Kossuth u. 22.,https://lny.io/MKB-WEB-K88,Akadálymentesen megközelíthető fiók és ATM; Telefonszám: (92) 550-690;,,,,,,,,,,,,,,1155,+36 92 550 690,K882@mkb.hu,,,,,,,,,,,,,,,,,,False,08:00:00,08:00:00,08:00:00,08:00:00,08:00:00,,,17:00:00,16:00:00,16:00:00,16:00:00,15:00:00,,,,,,,,,,,,,,,,,,,False,Mo 8:00-17:00; Tu-Th 8:00-16:00; Fr 8:00-15:00; PH off,2022-04-26 09:37:47.893734+00:00,,,46.84107,16.84602,25,MKB Bank,bank,"{'amenity': 'bank', 'brand:wikidata': 'Q916185', 'air_conditioning': 'yes', 'operator:addr': '1056 Budapest, Váci u. 38.', 'ref:HU:company': '01 10 040952', 'ref:vatin': 'HU10011922', 'bic': 'MKKBHUHB', 'brand': 'MKB Bank', 'ref:vatin:hu': '10011922-4-44', 'atm': 'yes', 'operator': 'MKB Bank Nyrt.', 'brand:wikipedia': 'hu:MKB Bank'}",https://www.mkb.hu,humkbbank,(mkb|mkb bank),(otpbank|otp|otp bank|raiffeisenbank|raiffeisen bank|kh bank|k&h|raiffeisen|budapest bank|takarék bank|takarék),False,False,300.0,100.0,40.0,,,,,2022-04-26 09:42:01.589217,
